Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Patients' Expectations in Lens Extraction Surgery: a Systematic Review.","/pubmed/30664443","Panagiotopoulou EK, Ntonti P, Vlachou E, Georgantzoglou K, Labiris G.","Acta Medica (Hradec Kralove). 2018;61(4):115-124. doi: 10.14712/18059694.2018.129.","Acta Medica (Hradec Kralove).  2018","PubMed","citation","PMID:30664443","pubmed","30664443","create date:2019/01/22 | first author:Panagiotopoulou EK",
"Hormonal contraception in women with endometriosis: a systematic review.","/pubmed/30664383","Grandi G, Barra F, Ferrero S, Sileo FG, Bertucci E, Napolitano A, Facchinetti F.","Eur J Contracept Reprod Health Care. 2019 Feb;24(1):61-70. doi: 10.1080/13625187.2018.1550576. Epub 2019 Jan 21.","Eur J Contracept Reprod Health Care.  2019","PubMed","citation","PMID:30664383","pubmed","30664383","create date:2019/01/22 | first author:Grandi G",
"Contraceptive practices among unmarried women in China, 1982-2017: systematic review and meta-analysis.","/pubmed/30656978","Wang MY, Zhang WH, Mu Y, Temmerman M, Li JK, Zheng A.","Eur J Contracept Reprod Health Care. 2019 Feb;24(1):54-60. doi: 10.1080/13625187.2018.1555641. Epub 2019 Jan 18.","Eur J Contracept Reprod Health Care.  2019","PubMed","citation","PMID:30656978","pubmed","30656978","create date:2019/01/19 | first author:Wang MY",
"Short-term outcomes of laparoscopic surgery for colorectal cancer in the elderly versus non-elderly: a systematic review and meta-analysis.","/pubmed/30649570","Hoshino N, Fukui Y, Hida K, Sakai Y.","Int J Colorectal Dis. 2019 Mar;34(3):377-386. doi: 10.1007/s00384-019-03234-0. Epub 2019 Jan 16.","Int J Colorectal Dis.  2019","PubMed","citation","PMID:30649570","pubmed","30649570","create date:2019/01/17 | first author:Hoshino N",
"Cri-du-chat syndrome mimics Silver-Russell syndrome depending on the size of the deletion: a case report.","/pubmed/30587166","Vado Y, Errea-Dorronsoro J, Llano-Rivas I, Gorria N, Pereda A, Gener B, Garcia-Naveda L, Perez de Nanclares G.","BMC Med Genomics. 2018 Dec 27;11(1):124. doi: 10.1186/s12920-018-0441-z.","BMC Med Genomics.  2018","PubMed","citation","PMID:30587166 | PMCID:PMC6307281","pubmed","30587166","create date:2018/12/28 | first author:Vado Y",
"Probiotics for preventing postoperative infection in colorectal cancer patients: a systematic review and meta-analysis.","/pubmed/30539265","Ouyang X, Li Q, Shi M, Niu D, Song W, Nian Q, Li X, Ding Z, Ai X, Wang J.","Int J Colorectal Dis. 2019 Mar;34(3):459-469. doi: 10.1007/s00384-018-3214-4. Epub 2018 Dec 11.","Int J Colorectal Dis.  2019","PubMed","citation","PMID:30539265","pubmed","30539265","create date:2018/12/13 | first author:Ouyang X",
"Surgical outcomes of patients treated with ustekinumab vs. vedolizumab in inflammatory bowel disease: a matched case analysis.","/pubmed/30535559","Novello M, Stocchi L, Holubar S, Shawki S, Lipman J, Gorgun E, Hull T, Steele SR.","Int J Colorectal Dis. 2019 Mar;34(3):451-457. doi: 10.1007/s00384-018-3212-6. Epub 2018 Dec 10.","Int J Colorectal Dis.  2019","PubMed","citation","PMID:30535559","pubmed","30535559","create date:2018/12/12 | first author:Novello M",
"Exercise for the prevention of osteoporosis in postmenopausal women: an evidence-based guide to the optimal prescription.","/pubmed/30503353","Daly RM, Dalla Via J, Duckham RL, Fraser SF, Helge EW.","Braz J Phys Ther. 2019 Mar - Apr;23(2):170-180. doi: 10.1016/j.bjpt.2018.11.011. Epub 2018 Nov 22. Review.","Braz J Phys Ther.  2019","PubMed","citation","PMID:30503353 | PMCID:PMC6429007","pubmed","30503353","create date:2018/12/07 | first author:Daly RM",
"Measuring outcomes following tibial fracture.","/pubmed/30482409","Morris R, Pallister I, Trickett RW.","Injury. 2019 Feb;50(2):521-533. doi: 10.1016/j.injury.2018.11.025. Epub 2018 Nov 12.","Injury.  2019","PubMed","citation","PMID:30482409","pubmed","30482409","create date:2018/11/30 | first author:Morris R",
"Identification of gene expression profiles in myocardial infarction: a systematic review and meta-analysis.","/pubmed/30482209","Kontou P, Pavlopoulou A, Braliou G, Bogiatzi S, Dimou N, Bangalore S, Bagos P.","BMC Med Genomics. 2018 Nov 27;11(1):109. doi: 10.1186/s12920-018-0427-x.","BMC Med Genomics.  2018","PubMed","citation","PMID:30482209 | PMCID:PMC6260684","pubmed","30482209","create date:2018/11/30 | first author:Kontou P",
"The morbidity of subthreshold pediatric bipolar disorder: A systematic literature review and meta-analysis.","/pubmed/30480855","Vaudreuil CAH, Faraone SV, Di Salvo M, Wozniak JR, Wolenski RA, Carrellas NW, Biederman J.","Bipolar Disord. 2019 Feb;21(1):16-27. doi: 10.1111/bdi.12734. Epub 2018 Dec 19.","Bipolar Disord.  2019","PubMed","citation","PMID:30480855 | PMCID:PMC6393204","pubmed","30480855","create date:2018/11/28 | first author:Vaudreuil CAH",
"Association of pretreatment thrombocytosis with prognosis in ovarian cancer: a systematic review and meta-analysis.","/pubmed/30479089","Ye Q, Cheng J, Ye M, Liu D, Zhang Y.","J Gynecol Oncol. 2019 Jan;30(1):e5. doi: 10.3802/jgo.2019.30.e5. Epub 2018 Sep 10.","J Gynecol Oncol.  2019","PubMed","citation","PMID:30479089 | PMCID:PMC6304413","pubmed","30479089","create date:2018/11/28 | first author:Ye Q",
"Prevalence of depressive symptoms among medical students: overview of systematic reviews.","/pubmed/30474128","Tam W, Lo K, Pacheco J.","Med Educ. 2019 Apr;53(4):345-354. doi: 10.1111/medu.13770. Epub 2018 Nov 25.","Med Educ.  2019","PubMed","citation","PMID:30474128","pubmed","30474128","create date:2018/11/27 | first author:Tam W",
"The impact of gynaecological cancer treatment on physical activity levels: a systematic review of observational studies.","/pubmed/30473435","Lin KY, Edbrooke L, Granger CL, Denehy L, Frawley HC.","Braz J Phys Ther. 2019 Mar - Apr;23(2):79-92. doi: 10.1016/j.bjpt.2018.11.007. Epub 2018 Nov 17. Review.","Braz J Phys Ther.  2019","PubMed","citation","PMID:30473435 | PMCID:PMC6429005","pubmed","30473435","create date:2018/11/27 | first author:Lin KY",
"Geriatric distal femoral fractures: A retrospective study of 30 day mortality.","/pubmed/30442373","Jennison T, Divekar M.","Injury. 2019 Feb;50(2):444-447. doi: 10.1016/j.injury.2018.10.035. Epub 2018 Oct 31.","Injury.  2019","PubMed","citation","PMID:30442373","pubmed","30442373","create date:2018/11/18 | first author:Jennison T",
"Benchmarks for Evaluating Life Review and Reminiscence Therapy in Alleviating Depression among Older Adults.","/pubmed/30428074","Rubin A, Parrish DE, Miyawaki CE.","Soc Work. 2019 Jan 1;64(1):61-72. doi: 10.1093/sw/swy054.","Soc Work.  2019","PubMed","citation","PMID:30428074","pubmed","30428074","create date:2018/11/15 | first author:Rubin A",
"Associations between cortical thickness and auditory verbal hallucinations in patients with schizophrenia: A systematic review.","/pubmed/30384148","Köse G, Jessen K, Ebdrup BH, Nielsen MØ.","Psychiatry Res Neuroimaging. 2018 Dec 30;282:31-39. doi: 10.1016/j.pscychresns.2018.10.005. Epub 2018 Oct 22.","Psychiatry Res Neuroimaging.  2018","PubMed","citation","PMID:30384148","pubmed","30384148","create date:2018/11/02 | first author:Köse G",
"Post-traumatic growth in the military: a systematic review.","/pubmed/30377257","Mark KM, Stevelink SAM, Choi J, Fear NT.","Occup Environ Med. 2018 Dec;75(12):904-915. doi: 10.1136/oemed-2018-105166. Epub 2018 Oct 30.","Occup Environ Med.  2018","PubMed","citation","PMID:30377257","pubmed","30377257","create date:2018/11/01 | first author:Mark KM",
"Health care service in paediatric and adolescent gynaecology throughout Europe: A review of the literature.","/pubmed/30361165","Roos EJ, Vatopoulou A; European Association of Paediatric and Adolescent Gynaecology (EURAPAG) and European Board and College of Obstetrics and Gynaecology (EBCOG)..","Eur J Obstet Gynecol Reprod Biol. 2019 Apr;235:110-115. doi: 10.1016/j.ejogrb.2018.08.022. Epub 2018 Aug 24. Review.","Eur J Obstet Gynecol Reprod Biol.  2019","PubMed","citation","PMID:30361165","pubmed","30361165","create date:2018/10/27 | first author:Roos EJ",
"Best Practices in Videoconferencing-Based Telemental Health April 2018.","/pubmed/30358514","Shore JH, Yellowlees P, Caudill R, Johnston B, Turvey C, Mishkind M, Krupinski E, Myers K, Shore P, Kaftarian E, Hilty D.","Telemed J E Health. 2018 Nov;24(11):827-832. doi: 10.1089/tmj.2018.0237. Epub 2018 Oct 24.","Telemed J E Health.  2018","PubMed","citation","PMID:30358514","pubmed","30358514","create date:2018/10/26 | first author:Shore JH",
"Dance and rehabilitation in cerebral palsy: a systematic search and review.","/pubmed/30350851","López-Ortiz C, Gaebler-Spira DJ, Mckeeman SN, Mcnish RN, Green D.","Dev Med Child Neurol. 2019 Apr;61(4):393-398. doi: 10.1111/dmcn.14064. Epub 2018 Oct 23.","Dev Med Child Neurol.  2019","PubMed","citation","PMID:30350851","pubmed","30350851","create date:2018/10/24 | first author:López-Ortiz C",
"Gray matter changes in panic disorder: A voxel-based meta-analysis and meta-analytic connectivity modeling.","/pubmed/30340800","Wu Y, Zhong Y, Ma Z, Lu X, Zhang N, Fox PT, Wang C.","Psychiatry Res Neuroimaging. 2018 Dec 30;282:82-89. doi: 10.1016/j.pscychresns.2018.09.009. Epub 2018 Oct 2.","Psychiatry Res Neuroimaging.  2018","PubMed","citation","PMID:30340800","pubmed","30340800","create date:2018/10/21 | first author:Wu Y",
"Comparing methods for the analysis of pupillary response.","/pubmed/30324564","Attard-Johnson J, Ó Ciardha C, Bindemann M.","Behav Res Methods. 2019 Feb;51(1):83-95. doi: 10.3758/s13428-018-1108-6.","Behav Res Methods.  2019","PubMed","citation","PMID:30324564 | PMCID:PMC6420434","pubmed","30324564","create date:2018/10/17 | first author:Attard-Johnson J",
"Comparative use of the Ages and Stages Questionnaires in the USA and Scandinavia: a systematic review.","/pubmed/30246256","Marks KP, Madsen Sjö N, Wilson P.","Dev Med Child Neurol. 2019 Apr;61(4):419-430. doi: 10.1111/dmcn.14044. Epub 2018 Sep 23.","Dev Med Child Neurol.  2019","PubMed","citation","PMID:30246256","pubmed","30246256","create date:2018/09/25 | first author:Marks KP",
"Onset and progression of diabetes in kidney transplant patients receiving everolimus or cyclosporine therapy: an analysis of two randomized, multicenter trials.","/pubmed/30231851","Sommerer C, Witzke O, Lehner F, Arns W, Reinke P, Eisenberger U, Vogt B, Heller K, Jacobi J, Guba M, Stahl R, Hauser IA, Kliem V, Wüthrich RP, Mühlfeld A, Suwelack B, Duerr M, Paulus EM, Zeier M, Porstner M, Budde K; ZEUS and HERAKLES study investigators..","BMC Nephrol. 2018 Sep 19;19(1):237. doi: 10.1186/s12882-018-1031-1.","BMC Nephrol.  2018","PubMed","citation","PMID:30231851 | PMCID:PMC6146542","pubmed","30231851","create date:2018/09/21 | first author:Sommerer C",
"Exercise interventions to improve balance for young people with intellectual disabilities: a systematic review and meta-analysis.","/pubmed/30230530","Maïano C, Hue O, Morin AJS, Lepage G, Tracey D, Moullec G.","Dev Med Child Neurol. 2019 Apr;61(4):406-418. doi: 10.1111/dmcn.14023. Epub 2018 Sep 19.","Dev Med Child Neurol.  2019","PubMed","citation","PMID:30230530","pubmed","30230530","create date:2018/09/20 | first author:Maïano C",
"Antipsychotic and benzodiazepine use and brain morphology in schizophrenia and affective psychoses - Systematic reviews and birth cohort study.","/pubmed/30219591","Huhtaniska S, Korkala I, Heikka T, Björnholm L, Lehtiniemi H, Hulkko AP, Moilanen J, Tohka J, Manjón J, Coupé P, Kiviniemi V, Isohanni M, Koponen H, Murray GK, Miettunen J, Jääskeläinen E.","Psychiatry Res Neuroimaging. 2018 Nov 30;281:43-52. doi: 10.1016/j.pscychresns.2018.08.015. Epub 2018 Aug 24.","Psychiatry Res Neuroimaging.  2018","PubMed","citation","PMID:30219591","pubmed","30219591","create date:2018/09/17 | first author:Huhtaniska S",
"Non-coding RNA Resources.","/pubmed/30191482","Ning S, Li X.","Adv Exp Med Biol. 2018;1094:1-7. doi: 10.1007/978-981-13-0719-5_1.","Adv Exp Med Biol.  2018","PubMed","citation","PMID:30191482","pubmed","30191482","create date:2018/09/08 | first author:Ning S",
"What is new in HIES? Recent insights from the interface of primary immune deficiency and atopy.","/pubmed/30188342","Ponsford MJ, Rae W, Klocperk A.","Curr Opin Allergy Clin Immunol. 2018 Dec;18(6):445-452. doi: 10.1097/ACI.0000000000000481. Review.","Curr Opin Allergy Clin Immunol.  2018","PubMed","citation","PMID:30188342","pubmed","30188342","create date:2018/09/07 | first author:Ponsford MJ",
"Systematic review of in-vivo neuro magnetic resonance spectroscopy for the assessment of posttraumatic stress disorder.","/pubmed/30097168","Quadrelli S, Mountford C, Ramadan S.","Psychiatry Res Neuroimaging. 2018 Dec 30;282:110-125. doi: 10.1016/j.pscychresns.2018.07.001. Epub 2018 Jul 31.","Psychiatry Res Neuroimaging.  2018","PubMed","citation","PMID:30097168","pubmed","30097168","create date:2018/08/12 | first author:Quadrelli S",
"Acute Treatment of Migraine.","/pubmed/30074548","Vargas BB.","Continuum (Minneap Minn). 2018 Aug;24(4, Headache):1032-1051. doi: 10.1212/CON.0000000000000639. Review.","Continuum (Minneap Minn).  2018","PubMed","citation","PMID:30074548","pubmed","30074548","create date:2018/08/04 | first author:Vargas BB",
"Strategies, facilitators and barriers to implementation of evidence-based practice in community nursing: a systematic mixed-studies review and qualitative synthesis.","/pubmed/30068402","Mathieson A, Grande G, Luker K.","Prim Health Care Res Dev. 2019 Jan;20:e6. doi: 10.1017/S1463423618000488. Epub 2018 Aug 2.","Prim Health Care Res Dev.  2019","PubMed","citation","PMID:30068402 | PMCID:PMC6476399","pubmed","30068402","create date:2018/08/03 | first author:Mathieson A",
"Improvement in Back and Leg Pain and Disability Following Adult Spinal Deformity Surgery: Study of 324 Patients With 2-year Follow-up and the Impact of Surgery on Patient-reported Outcomes.","/pubmed/30067577","Verma R, Lafage R, Scheer J, Smith J, Passias P, Hostin R, Ames C, Mundis G, Burton D, Kim HJ, Bess S, Klineberg E, Schwab F, Lafage V; International Spine Study Group..","Spine (Phila Pa 1976). 2019 Feb 15;44(4):263-269. doi: 10.1097/BRS.0000000000002815.","Spine (Phila Pa 1976).  2019","PubMed","citation","PMID:30067577","pubmed","30067577","create date:2018/08/02 | first author:Verma R",
"Measurement Techniques and Utility of Hounsfield Unit Values for Assessment of Bone Quality Prior to Spinal Instrumentation: A Review of Current Literature.","/pubmed/30063528","Zaidi Q, Danisa OA, Cheng W.","Spine (Phila Pa 1976). 2019 Feb 15;44(4):E239-E244. doi: 10.1097/BRS.0000000000002813. Review.","Spine (Phila Pa 1976).  2019","PubMed","citation","PMID:30063528","pubmed","30063528","create date:2018/08/01 | first author:Zaidi Q",
"A systematic analysis of the association between Notch1 expression and the patients with digestive tract cancers.","/pubmed/30043645","Zhang W, Chen H, Sun Z, Qiu C, Xiao J, Luo W, Liu D, Yan Z, Ou H, Wen X, Li G, Huang G.","Biomark Med. 2018 Sep;12(9):1049-1062. doi: 10.2217/bmm-2017-0429. Epub 2018 Jul 25.","Biomark Med.  2018","PubMed","citation","PMID:30043645","pubmed","30043645","create date:2018/07/26 | first author:Zhang W",
"The Quality of Informed Consent Forms-a Systematic Review and Critical Analysis.","/pubmed/29932049","Lühnen J, Mühlhauser I, Steckelberg A.","Dtsch Arztebl Int. 2018 Jun 1;115(22):377-383. doi: 10.3238/arztebl.2018.0377.","Dtsch Arztebl Int.  2018","PubMed","citation","PMID:29932049 | PMCID:PMC6039714","pubmed","29932049","create date:2018/06/23 | first author:Lühnen J",
"Nutritional treatment of advanced CKD: twenty consensus statements.","/pubmed/29797247","Cupisti A, Brunori G, Di Iorio BR, D'Alessandro C, Pasticci F, Cosola C, Bellizzi V, Bolasco P, Capitanini A, Fantuzzi AL, Gennari A, Piccoli GB, Quintaliani G, Salomone M, Sandrini M, Santoro D, Babini P, Fiaccadori E, Gambaro G, Garibotto G, Gregorini M, Mandreoli M, et al.","J Nephrol. 2018 Aug;31(4):457-473. doi: 10.1007/s40620-018-0497-z. Epub 2018 May 24.","J Nephrol.  2018","PubMed","citation","PMID:29797247 | PMCID:PMC6061255","pubmed","29797247","create date:2018/05/26 | first author:Cupisti A",
"Systematic review of fit note use for workers in the UK.","/pubmed/29735750","Dorrington S, Roberts E, Mykletun A, Hatch S, Madan I, Hotopf M.","Occup Environ Med. 2018 Jul;75(7):530-539. doi: 10.1136/oemed-2017-104730. Epub 2018 May 7.","Occup Environ Med.  2018","PubMed","citation","PMID:29735750","pubmed","29735750","create date:2018/05/08 | first author:Dorrington S",
"Occupational exposures and cancer: a review of agents and relative risk estimates.","/pubmed/29735747","Marant Micallef C, Shield KD, Baldi I, Charbotel B, Fervers B, Gilg Soit Ilg A, Guénel P, Olsson A, Rushton L, Hutchings SJ, Straif K, Soerjomataram I.","Occup Environ Med. 2018 Aug;75(8):604-614. doi: 10.1136/oemed-2017-104858. Epub 2018 May 7.","Occup Environ Med.  2018","PubMed","citation","PMID:29735747","pubmed","29735747","create date:2018/05/08 | first author:Marant Micallef C",
"A scoping review of studies exploring physical activity among adolescents and young adults diagnosed with cancer.","/pubmed/29719077","Brunet J, Wurz A, Shallwani SM.","Psychooncology. 2018 Aug;27(8):1875-1888. doi: 10.1002/pon.4743. Epub 2018 Jun 5.","Psychooncology.  2018","PubMed","citation","PMID:29719077","pubmed","29719077","create date:2018/05/03 | first author:Brunet J",
"Effectiveness of nonpharmacological interventions to reduce procedural anxiety in children and adolescents undergoing treatment for cancer: A systematic review and meta-analysis.","/pubmed/29714037","Nunns M, Mayhew D, Ford T, Rogers M, Curle C, Logan S, Moore D.","Psychooncology. 2018 Aug;27(8):1889-1899. doi: 10.1002/pon.4749. Epub 2018 May 22.","Psychooncology.  2018","PubMed","citation","PMID:29714037","pubmed","29714037","create date:2018/05/02 | first author:Nunns M",
"Guide for Selection of Relevant Cell Lines During the Evaluation of new Anti-Cancer Compounds.","/pubmed/29697026","Ruiz-Moreno AJ, Torres-Barrera P, Velázquez-Paniagua M, Dömling A, Velasco-Velázquez MA.","Anticancer Agents Med Chem. 2018;18(8):1072-1081. doi: 10.2174/1871520618666180220120544. Review.","Anticancer Agents Med Chem.  2018","PubMed","citation","PMID:29697026","pubmed","29697026","create date:2018/04/27 | first author:Ruiz-Moreno AJ",
"ACP5: Its Structure, Distribution, Regulation and Novel Functions.","/pubmed/29637867","Ren X, Shan WH, Wei LL, Gong CC, Pei DS.","Anticancer Agents Med Chem. 2018;18(8):1082-1090. doi: 10.2174/1871520618666180411123447. Review.","Anticancer Agents Med Chem.  2018","PubMed","citation","PMID:29637867","pubmed","29637867","create date:2018/04/12 | first author:Ren X",
"Optimizing Anticancer Therapy in Metastatic Non-Castrate Prostate Cancer: American Society of Clinical Oncology Clinical Practice Guideline.","/pubmed/29608397","Morris MJ, Rumble RB, Basch E, Hotte SJ, Loblaw A, Rathkopf D, Celano P, Bangs R, Milowsky MI.","J Clin Oncol. 2018 May 20;36(15):1521-1539. doi: 10.1200/JCO.2018.78.0619. Epub 2018 Apr 2.","J Clin Oncol.  2018","PubMed","citation","PMID:29608397","pubmed","29608397","create date:2018/04/03 | first author:Morris MJ",
"The impact of body mass index on post resuscitation survival after cardiac arrest: A meta-analysis.","/pubmed/29576362","Kakavas S, Georgiopoulos G, Oikonomou D, Karayiannis D, Masi S, Karlis G, Xanthos T.","Clin Nutr ESPEN. 2018 Apr;24:47-53. doi: 10.1016/j.clnesp.2018.01.071. Epub 2018 Feb 17.","Clin Nutr ESPEN.  2018","PubMed","citation","PMID:29576362","pubmed","29576362","create date:2018/03/27 | first author:Kakavas S",
"Retrieval activates related words more than presentation.","/pubmed/29571266","Hausman H, Rhodes MG.","Memory. 2018 Oct;26(9):1265-1280. doi: 10.1080/09658211.2018.1453934. Epub 2018 Mar 23.","Memory.  2018","PubMed","citation","PMID:29571266","pubmed","29571266","create date:2018/03/25 | first author:Hausman H",
"Systematic Review and Meta-analysis of Stepping Stones Triple P for Parents of Children with Disabilities.","/pubmed/29520764","Ruane A, Carr A.","Fam Process. 2019 Mar;58(1):232-246. doi: 10.1111/famp.12352. Epub 2018 Mar 9.","Fam Process.  2019","PubMed","citation","PMID:29520764","pubmed","29520764","create date:2018/03/10 | first author:Ruane A",
"Diabetes Mellitus m-Health Applications: A Systematic Review of Features and Fundamentals.","/pubmed/29470105","Bellei EA, Biduski D, Cechetti NP, De Marchi ACB.","Telemed J E Health. 2018 Nov;24(11):839-852. doi: 10.1089/tmj.2017.0230. Epub 2018 Feb 22.","Telemed J E Health.  2018","PubMed","citation","PMID:29470105","pubmed","29470105","create date:2018/02/23 | first author:Bellei EA",
"[Systematic literature search in PubMed : A short introduction].","/pubmed/29464329","Blümle A, Lagrèze WA, Motschall E.","Ophthalmologe. 2018 Mar;115(3):243-260. doi: 10.1007/s00347-018-0659-3. German. ","Ophthalmologe.  2018","PubMed","citation","PMID:29464329","pubmed","29464329","create date:2018/02/22 | first author:Blümle A",
"The Treatment of Temporomandibular Joint Dislocation.","/pubmed/29439762","Prechel U, Ottl P, Ahlers OM, Neff A.","Dtsch Arztebl Int. 2018 Feb 2;115(5):59-64. doi: 10.3238/arztebl.2018.0059. Review.","Dtsch Arztebl Int.  2018","PubMed","citation","PMID:29439762 | PMCID:PMC5817180","pubmed","29439762","create date:2018/02/15 | first author:Prechel U",
"Crohn's Disease: A Critical Approach to Publication Procedures and Citation Behavior of the Global Research Network.","/pubmed/29420359","Schöffel N, Brüggmann D, Klingelhöfer D, Bendels MHK, Groneberg DA.","J Clin Gastroenterol. 2018 Mar;52(3):246-254. doi: 10.1097/MCG.0000000000000798.","J Clin Gastroenterol.  2018","PubMed","citation","PMID:29420359","pubmed","29420359","create date:2018/02/09 | first author:Schöffel N",
"Potential Pharmacological Inhibitors of Pim Kinase Under Clinical Trials.","/pubmed/29384063","Jeyapal GP, Chandrasekar MJN, Krishnasamy R, Selvaraj J, Mohammad M, Nanjan MJ.","Anticancer Agents Med Chem. 2018;18(8):1100-1114. doi: 10.2174/1871520618666180131113519. Review.","Anticancer Agents Med Chem.  2018","PubMed","citation","PMID:29384063","pubmed","29384063","create date:2018/02/01 | first author:Jeyapal GP",
"Magnetic hyperthermia therapy for the treatment of glioblastoma: a review of the therapy's history, efficacy and application in humans.","/pubmed/29353516","Mahmoudi K, Bouras A, Bozec D, Ivkov R, Hadjipanayis C.","Int J Hyperthermia. 2018 Dec;34(8):1316-1328. doi: 10.1080/02656736.2018.1430867. Epub 2018 Feb 6. Review.","Int J Hyperthermia.  2018","PubMed","citation","PMID:29353516 | PMCID:PMC6078833","pubmed","29353516","create date:2018/01/23 | first author:Mahmoudi K",
"The Effect of Ketorolac on Thoracolumbar Posterolateral Fusion: A Systematic Review and Meta-Analysis.","/pubmed/29351095","Li J, Ajiboye RM, Orden MH, Sharma A, Drysch A, Pourtaheri S.","Clin Spine Surg. 2018 Mar;31(2):65-72. doi: 10.1097/BSD.0000000000000613.","Clin Spine Surg.  2018","PubMed","citation","PMID:29351095","pubmed","29351095","create date:2018/01/20 | first author:Li J",
"Percutaneous radiofrequency ablation of painful spinal metastasis: a systematic literature assessment of analgesia and safety.","/pubmed/29308694","Cazzato RL, Garnon J, Caudrelier J, Rao PP, Koch G, Gangi A.","Int J Hyperthermia. 2018 Dec;34(8):1272-1281. doi: 10.1080/02656736.2018.1425918. Epub 2018 Jan 17.","Int J Hyperthermia.  2018","PubMed","citation","PMID:29308694","pubmed","29308694","create date:2018/01/09 | first author:Cazzato RL",
"Management of Choroidal Neovascular Membranes Associated with Choroidal Nevi.","/pubmed/31047303","Munie MT, Demirci H.","Ophthalmol Retina. 2018 Jan;2(1):53-58. doi: 10.1016/j.oret.2017.04.002. Epub 2017 Jun 20.","Ophthalmol Retina.  2018","PubMed","citation","PMID:31047303","pubmed","31047303","create date:2018/01/01 | first author:Munie MT",
"Machine Learning to Analyze the Prognostic Value of Current Imaging Biomarkers in Neovascular Age-Related Macular Degeneration.","/pubmed/31047298","Schmidt-Erfurth U, Bogunovic H, Sadeghipour A, Schlegl T, Langs G, Gerendas BS, Osborne A, Waldstein SM.","Ophthalmol Retina. 2018 Jan;2(1):24-30. doi: 10.1016/j.oret.2017.03.015. Epub 2017 May 31.","Ophthalmol Retina.  2018","PubMed","citation","PMID:31047298","pubmed","31047298","create date:2018/01/01 | first author:Schmidt-Erfurth U",
"Surgery for post-operative entero-cutaneous fistulas: is bowel resection plus primary anastomosis without stoma a safe option to avoid early recurrence? Report on 20 cases by a single center and systematic review of the literature.","/pubmed/29182901","Lauro A, Cirocchi R, Cautero N, Dazzi A, Pironi D, Di Matteo FM, Santoro A, Faenza S, Pironi L, Pinna AD.","G Chir. 2017 Jul-Aug;38(4):185-198.","G Chir.  2017","PubMed","citation","PMID:29182901 | PMCID:PMC5725163","pubmed","29182901","create date:2017/11/29 | first author:Lauro A",
"Reconnection surgery in adult post-operative short bowel syndrome < 100 cm: is colonic continuity sufficient to achieve enteral autonomy without autologous gastrointestinal reconstruction? Report from a single center and systematic review of literature.","/pubmed/29182898","Lauro A, Cirocchi R, Cautero N, Dazzi A, Pironi D, Di Matteo FM, Santoro A, Pironi L, Pinna AD.","G Chir. 2017 Jul-Aug;38(4):163-175.","G Chir.  2017","PubMed","citation","PMID:29182898 | PMCID:PMC5725160","pubmed","29182898","create date:2017/11/29 | first author:Lauro A",
"EUS-guided Choledochoduodenostomy Versus Hepaticogastrostomy: A Systematic Review and Meta-analysis.","/pubmed/29095426","Uemura RS, Khan MA, Otoch JP, Kahaleh M, Montero EF, Artifon ELA.","J Clin Gastroenterol. 2018 Feb;52(2):123-130. doi: 10.1097/MCG.0000000000000948.","J Clin Gastroenterol.  2018","PubMed","citation","PMID:29095426","pubmed","29095426","create date:2017/11/03 | first author:Uemura RS",
"No. 266-The Presence of a Third Party During Breast and Pelvic Examinations.","/pubmed/29080735","[No authors listed]","J Obstet Gynaecol Can. 2017 Nov;39(11):e496-e497. doi: 10.1016/j.jogc.2017.09.005. No abstract available. ","J Obstet Gynaecol Can.  2017","PubMed","citation","PMID:29080735","pubmed","29080735","create date:2017/10/31",
"No. 264-Sexual and Reproductive Health Counselling by Health Care Professionals.","/pubmed/29080732","[No authors listed]","J Obstet Gynaecol Can. 2017 Nov;39(11):e477-e478. doi: 10.1016/j.jogc.2017.09.002. No abstract available. ","J Obstet Gynaecol Can.  2017","PubMed","citation","PMID:29080732","pubmed","29080732","create date:2017/10/31",
"A Systematic Review on Recent Advances in mHealth Systems: Deployment Architecture for Emergency Response.","/pubmed/29075430","Gonzalez E, Peña R, Avila A, Vargas-Rosales C, Munoz-Rodriguez D.","J Healthc Eng. 2017;2017:9186270. doi: 10.1155/2017/9186270. Epub 2017 Sep 17.","J Healthc Eng.  2017","PubMed","citation","PMID:29075430 | PMCID:PMC5623804","pubmed","29075430","create date:2017/10/28 | first author:Gonzalez E",
"[Acute monocular loss of vision : Differential diagnostic considerations apart from the internistic etiological clarification].","/pubmed/28776160","Rickmann A, Macek MA, Szurman P, Boden K.","Ophthalmologe. 2018 Aug;115(8):676-679. doi: 10.1007/s00347-017-0555-2. German. ","Ophthalmologe.  2018","PubMed","citation","PMID:28776160","pubmed","28776160","create date:2017/08/05 | first author:Rickmann A",
"ACMT Recommends Against Use of Post-Chelator Challenge Urinary Metal Testing.","/pubmed/28726084","American College of Medical Toxicology..","J Med Toxicol. 2017 Dec;13(4):352-354. doi: 10.1007/s13181-017-0624-6. Epub 2017 Jul 19. No abstract available. ","J Med Toxicol.  2017","PubMed","citation","PMID:28726084 | PMCID:PMC5711755","pubmed","28726084","create date:2017/07/21 | first author:American College of Medical Toxicology.",
