,OSS,ORS,OS,OS - Taxonomy Code,Title,URL
4358,,,,,"A Systematic Review and Implementat
ion of IoT-Based Pervasive Sensor-E
nabled Tracking System for Dementia
 Patients.",/pubmed/31317281
4357,,,,,"Laparoscopic versus open pediatric 
inguinal hernia repair: state-of-th
e-art comparison and future perspec
tives from a meta-analysis.",/pubmed/31317333
4356,,,,,"Women's views on screening for Type
 2 diabetes after gestational diabe
tes: a systematic review, qualitati
ve synthesis and recommendations fo
r increasing uptake.",/pubmed/31317569
4355,,,,,"Role of hypoxia-inducible factor 1α
 as a potential biomarker for renal
 diseases-A systematic review.",/pubmed/31317578
4354,,,,,"Clinical and financial implications
 of hospital malnutrition in Spain.
",/pubmed/31317588
4353,,,,,"Prevalence and risk profile of reti
nopathy in non-diabetic subjects: N
ational Health and Nutrition Examin
ation Survey 2005 to 2008.",/pubmed/31317610
4352,,,,,"A systematic review of system dynam
ics and agent-based obesity models:
 Evaluating obesity as part of the 
global syndemic.",/pubmed/31317637
4351,,,,,"Nursing care satisfaction from scho
ol-aged children's perspective: An 
integrative review.",/pubmed/31317638
4350,,,,,"Pertussis in Latin America and the 
Hispanic Caribbean: a systematic re
view.",/pubmed/31317794
4349,X,X,,,"Comparisons of hamstring flexibilit
y between individuals with and with
out low back pain: systematic revie
w with meta-analysis.",/pubmed/31317831
4348,,,,,"Cortisol stress response in psychos
is from the high-risk to the chroni
c stage: a systematic review.",/pubmed/31317845
4347,,,,,"Review: kisspeptin and reproduction
 in the pig.",/pubmed/31317853
4346,,X,,,"Diagnostic accuracy of eFAST in the
 trauma patient: a systematic revie
w and meta-analysis.",/pubmed/31317856
4345,,,,,"The Role of Cognitive Behavioral Th
erapy in Opioid Use Reduction in Pe
diatric Sickle Cell Disease: Protoc
ol for a Systematic Review.",/pubmed/31317868
4344,X,X,,,"An Evaluation of the Effectiveness 
of the Modalities Used to Deliver E
lectronic Health Interventions for 
Chronic Pain: Systematic Review Wit
h Network Meta-Analysis.",/pubmed/31317869
4343,,,,,"[Agomelatine in the treatment of ma
jor depressive disorder: assessment
 of the efficacy and tolerability].
",/pubmed/31317905
4342,,,,,"[Evidence database for deprescribin
g of antipsychotic drugs in elderly
 and senile patients].",/pubmed/31317906
4341,,,,,"Adverse outcomes during pregnancy a
nd major congenital malformations i
n infants of patients with bipolar 
and schizoaffective disorders treat
ed with antiepileptic drugs: A syst
ematic review.",/pubmed/31317955
4340,,,,,"Carbamazepine versus phenytoin mono
therapy for epilepsy: an individual
 participant data review.",/pubmed/31318037
4339,,,,,"International research into 22 year
s of use of chemical restraint: An 
evidence overview.",/pubmed/31318109
4338,,,,,"Coping strategies in first-episode 
psychosis: A systematic review.",/pubmed/31318154
4337,,,,,"Gender stereotypes have changed: A 
cross-temporal meta-analysis of U.S
. public opinion polls from 1946 to
 2018.",/pubmed/31318237
4336,,,,,"Measurement-based care implementati
on in a Veterans Affairs primary ca
re-mental health integration progra
m.",/pubmed/31318239
4335,,,,,"A meta-analysis of the Miller Foren
sic Assessment of Symptoms Test (M-
FAST).",/pubmed/31318253
4334,,,,,"Hemodynamics and reverse remodeling
 associated with Mosaic, Perimount 
and Trifecta aortic bioprostheses.",/pubmed/31318302
4333,,,,,"Assessment of Voice Outcomes Follow
ing Surgery for Thyroid Cancer.",/pubmed/31318375
4332,,,,,"Quality Assessment of a Systematic 
Review for HIV Infection and Advanc
ed-Stage Cancer-In Reply.",/pubmed/31318377
4331,,,,,"Quality Assessment of a Systematic 
Review for HIV Infection and Advanc
ed-Stage Cancer.",/pubmed/31318384
4330,,,,,"Comparison of Postmarketing Finding
s vs the Initial Clinical Validatio
n Findings of a Thyroid Nodule Gene
 Expression Classifier: A Systemati
c Review and Meta-analysis.",/pubmed/31318389
4329,,,,,"Comparison of Biomarker Modalities 
for Predicting Response to PD-1/PD-
L1 Checkpoint Blockade: A Systemati
c Review and Meta-analysis.",/pubmed/31318407
4328,,,,,"Reproductive, obstetric, and perina
tal outcomes of women with adenomyo
sis and endometriosis: a systematic
 review and meta-analysis.",/pubmed/31318420
4327,,,,,"IRAM: virus capsid database and ana
lysis resource.",/pubmed/31318422
4326,,,,,Immuno-oncology for surgeons.,/pubmed/31318438
4325,,,,,"A systematic review of treatments f
or pityriasis lichenoides.",/pubmed/31318465
4324,,,,,"Critical Time, Space, and Decision-
Making Agent Considerations in Huma
n-Centered Interdisciplinary Hurric
ane-Related Research.",/pubmed/31318469
4323,,,,,"Physician satisfaction with health 
plans: results from a national surv
ey.",/pubmed/31318512
4322,,,,,"Evidence that Tenecteplase Is Nonin
ferior to Alteplase for Acute Ische
mic Stroke.",/pubmed/31318627
4321,,,,,"100% Fruit Juice in Child and Adole
scent Dietary Patterns.",/pubmed/31318659
4320,,,,,"Effectiveness of Occupational Thera
py Interventions for Adults With Sy
stemic Lupus Erythematosus: A Syste
matic Review.",/pubmed/31318666
4319,X,X,,,"Efficacy and Safety of Low-dose Cod
eine Containing Combination Analges
ics for Pain: Systematic Review and
 Meta-analysis.",/pubmed/31318725
4318,,,,,"Letter to the Editor for Article Ti
tled Dexmedetomidine as an Adjuvant
 to Local Anesthetics in Transversu
s Abdominis Plane Block: A Systemat
ic Review and Meta-analysis.",/pubmed/31318727
4317,,,,,"Experiences and perceptions of emer
gency department nurses regarding p
eople who present with mental healt
h issues: a systematic review proto
col.",/pubmed/31318736
4316,,X,,,"Minimal Clinically Important Differ
ence of Shoulder Outcome Measures a
nd Diagnoses: A Systematic Review.",/pubmed/31318747
4315,,,,,"Case Sequence Analysis of the Robot
ic Colorectal Resection Learning Cu
rve.",/pubmed/31318771
4314,,,,,"Total Neoadjuvant Therapy in Rectal
 Cancer: A Systematic Review and Me
ta-analysis of Treatment Outcomes.",/pubmed/31318794
4313,,X,,,"Acquired Idiopathic Stiffness After
 Total Knee Arthroplasty: A Systema
tic Review and Meta-Analysis.",/pubmed/31318813
4312,,,,,"A meta-analysis of impact of low-fl
ow/low-gradient aortic stenosis on 
survival after transcatheter aortic
 valve implantation.",/pubmed/31318837
4311,,,,,"Correction: Socioeconomic position 
and use of healthcare in the last y
ear of life: A systematic review an
d meta-analysis.",/pubmed/31318866
4310,,,,,"Real-world effectiveness and tolera
bility of small-cell lung cancer (S
CLC) treatments: A systematic liter
ature review (SLR).",/pubmed/31318909
4309,,,,,"A model of functional thyroid disea
se status over the lifetime.",/pubmed/31318913
4308,,,,,"How well do software assistants for
 minimally invasive partial nephrec
tomy meet surgeon information needs
? A cognitive task analysis and lit
erature review study.",/pubmed/31318919
4307,,,,,"What attributes should be included 
in a discrete choice experiment rel
ated to health technologies? A syst
ematic literature review.",/pubmed/31318926
4306,,,,,"Does diversifying crop rotations su
ppress weeds? A meta-analysis.",/pubmed/31318949
4305,,,,,"The diagnostic performance of PET/C
T scans for the detection of para-a
ortic metastatic lymph nodes in pat
ients with cervical cancer: A meta-
analysis.",/pubmed/31318962
4304,,,,,"Effect of tobacco smoking on the ri
sk of developing community acquired
 pneumonia: A systematic review and
 meta-analysis.",/pubmed/31318967
4303,,,,,"A systematic review of non-invasive
 and invasive sialorrhoea managemen
t.",/pubmed/31318993
4302,,,,,"The effect of exercise on quality o
f life, fatigue, physical function 
and safety in advanced solid tumor 
cancers: a meta-analysis of randomi
zed control trials.",/pubmed/31319105
4301,,,,,"Central serous chorioretinopathy: T
owards an evidence-based treatment 
guideline.",/pubmed/31319157
4300,,,,,"Quantifying deep grey matter atroph
y using automated segmentation appr
oaches: A systematic review of stru
ctural MRI studies.",/pubmed/31319182
4299,,,,,"Beyond the learning curve: Comparis
on of microscopic and endoscopic in
cidences of internal carotid injury
 in series of highly experienced op
erators.",/pubmed/31319187
4298,,,,,"Educational interventions designed 
to develop nurses' cultural compete
nce: A systematic review.",/pubmed/31319338
4297,,,,,"Chemotherapy With or Without Anti-E
GFR Agents in Left- and Right-Sided
 Metastatic Colorectal Cancer: An U
pdated Meta-Analysis.",/pubmed/31319395
4296,,,,,"The Effectiveness of Physical Activ
ity Interventions for Low-Income an
d Ethnic Minority Children and Yout
hs: A Meta-Analysis.",/pubmed/31319397
4295,,,,,"Effects of Different Movement Progr
ams on Motor Competence: A Systemat
ic Review With Meta-Analysis.",/pubmed/31319403
4294,,,,,"Prognostic Value of Pretreatment Ly
mphocyte-to-Monocyte Ratio in Non-S
mall Cell Lung Cancer: A Meta-Analy
sis.",/pubmed/31319409
4293,,,,,"Use of Gonadotropin-Releasing Hormo
ne Analogs in Children: Update by a
n International Consortium.",/pubmed/31319416
4292,,,,,"The Prevalence of Depression and De
pressive Symptoms among Eye Disease
 Patients: A Systematic Review and 
Meta-analysis.",/pubmed/28401923
4291,,,,,"Mindfulness in Anorexia Nervosa: An
 Integrated Review of the Literatur
e.",/pubmed/28569093
4290,,,,,"Guidelines and systematic reviews: 
Sizing up guidelines in general pra
ctice.",/pubmed/28609602
4289,,,,,"Enhanced First Trimester Screening 
for Trisomy 21 with Contingent Cell
-Free Fetal DNA: A Comparative Perf
ormance and Cost Analysis.",/pubmed/28624447
4288,,,,,"Role of surgery in brain metastases
.",/pubmed/28839327
4287,,,,,"Sodium status and the metabolic syn
drome: A systematic review and meta
-analysis of observational studies.
",/pubmed/28846446
4286,,,,,"Effect of pistachio on brachial art
ery diameter and flow-mediated dila
tation: A systematic review and met
a-analysis of randomized, controlle
d-feeding clinical studies.",/pubmed/28853908
4285,,,,,"No. 347-Obstetric Management at Bor
derline Viability.",/pubmed/28859764
4284,,,,,"No. 348-Joint SOGC-CCMG Guideline: 
Update on Prenatal Screening for Fe
tal Aneuploidy, Fetal Anomalies, an
d Adverse Pregnancy Outcomes.",/pubmed/28859766
4283,,,,,"No. 233-Antibiotic Therapy in Prete
rm Premature Rupture of the Membran
es.",/pubmed/28859768
4282,,,,,"No. 245-Alcohol Use and Pregnancy C
onsensus Clinical Guidelines.",/pubmed/28859770
4281,,,,,"No. 247-Antibiotic Prophylaxis in O
bstetric Procedures.",/pubmed/28859772
4280,,,,,"No. 248-Guidelines for the Evaluati
on and Treatment of Recurrent Urina
ry Incontinence Following Pelvic Fl
oor Surgery.",/pubmed/28859774
4279,,,,,"No. 246-Pelvic Examinations by Medi
cal Students.",/pubmed/28859776
4278,,,,,"No. 262-Prenatal Screening for and 
Diagnosis of Aneuploidy in Twin Pre
gnancies.",/pubmed/28859779
4277,,,,,"No. 261-Prenatal Screening for Feta
l Aneuploidy in Singleton Pregnanci
es.",/pubmed/28859781
4276,,,,,Network meta-analysis.,/pubmed/28884859
4275,,,,,"Mental illness-related stigma in he
althcare: Barriers to access and ca
re and evidence-based solutions.",/pubmed/28929889
4274,,,,,"Val66Met Polymorphism in BDNF Has N
o Sexual and APOE ε4 Status-Based D
imorphic Effects on Susceptibility 
to Alzheimer's Disease: Evidence Fr
om an Updated Meta-Analysis of Case
-Control Studies and High-Throughpu
t Genotyping Cohorts.",/pubmed/28984138
4273,,,,,"Using non-invasive transcranial sti
mulation to improve motor and cogni
tive function in Parkinson's diseas
e: a systematic review and meta-ana
lysis.",/pubmed/29093455
4272,,,,,"The role of direct oral anticoagula
nts in the management of venous thr
omboembolism.",/pubmed/29297661
4271,,,,,"Algorithmic identification of discr
epancies between published ratios a
nd their reported confidence interv
als and P-values.",/pubmed/29309530
4270,,,,,"Role of Bone-Modifying Agents in Mu
ltiple Myeloma: American Society of
 Clinical Oncology Clinical Practic
e Guideline Update.",/pubmed/29341831
4269,,,,,"Conduct Disorder and Neighborhood E
ffects.",/pubmed/29350996
4268,,,,,"Surgical Anatomy of the Superior Me
senteric Vessels Related to Pancrea
ticoduodenectomy: a Systematic Revi
ew and Meta-Analysis.",/pubmed/29363018
4267,,,,,"Health State Utility Values for Ile
ostomies and Colostomies: a Systema
tic Review and Meta-Analysis.",/pubmed/29363020
4266,,,,,"Lay Health Worker Involvement in Ev
idence-Based Treatment Delivery: A 
Conceptual Model to Address Dispari
ties in Care.",/pubmed/29401043
4265,,,,,"Machine Learning Approaches for Cli
nical Psychology and Psychiatry.",/pubmed/29401044
4264,,,,,"Tobacco smoking and the risk of sud
den cardiac death: a systematic rev
iew and meta-analysis of prospectiv
e studies.",/pubmed/29417317
4263,,,,,"Postoperative Radiotherapy for Oral
 Squamous Cell Carcinoma With Histo
logic Risk Factors: Are We Over-Tre
ating?",/pubmed/29438656
4262,,,,,"Usefulness of Infra-hepatic Inferio
r Vena Cava Clamping During Liver R
esection: a Meta-analysis of Random
ized Controlled Trials.",/pubmed/29508216
4261,,,,,"The Effects of Noncontinuous Positi
ve Airway Pressure Therapies on the
 Aerodynamic Characteristics of the
 Upper Airway of Obstructive Sleep 
Apnea Patients: A Systematic Review
.",/pubmed/29567436
4260,,,,,"Age-specific ALS incidence: a dose-
response meta-analysis.",/pubmed/29687175
4259,,,,,"Antibiotics in IBD: Still a Role in
 the Biological Era?",/pubmed/29722812
4258,,,,,"External validation of four dementi
a prediction models for use in the 
general community-dwelling populati
on: a comparative analysis from the
 Rotterdam Study.",/pubmed/29740780
4257,,,,,"The Effects of Structured Exercise 
or Lifestyle Behavior Interventions
 on Long-Term Physical Activity Lev
el and Health Outcomes in Individua
ls With Type 2 Diabetes: A Systemat
ic Review, Meta-Analysis, and Meta-
Regression.",/pubmed/29741425
4256,,X,,,"Health Effects of Wrist-Loading Spo
rts During Youth: A Systematic Lite
rature Review.",/pubmed/29741447
4255,,,,,"Survival after Aortic Valve Replace
ment with Bovine or Porcine Valve P
rostheses: A Systematic Review and 
Meta-Analysis.",/pubmed/29772584
4254,X,,,,"Effectiveness of mobilization with 
movement (Mulligan concept techniqu
es) on low back pain: a systematic 
review.",/pubmed/29843520
4253,,,,,"Short- and long-term effects of pul
monary rehabilitation for idiopathi
c pulmonary fibrosis: a systematic 
review and meta-analysis.",/pubmed/29843523
4252,,,,,"Tsetse fly evolution, genetics and 
the trypanosomiases - A review.",/pubmed/29885477
4251,,,,,"Attention control comparisons with 
SLT for people with aphasia followi
ng stroke: methodological concerns 
raised following a systematic revie
w.",/pubmed/29911416
4250,,,,,"[Research advances on chemical cons
tituents from Calycanthaceae plants
 and their pharmacological activiti
es].",/pubmed/29933657
4249,,,,,"[Efficacy and safety of Xiyanping i
njection combined with azithromycin
 in treating mycoplasma pneumonia o
f children: Meta-analysis].",/pubmed/29933686
4248,,,,,"[Inspirations of Rome Ⅳ on clinical
 evaluation of traditional Chinese 
medicine for functional gastrointes
tinal disease].",/pubmed/29933688
4247,,,,,"Value-Based Insurance Design Improv
es Medication Adherence Without An 
Increase In Total Health Care Spend
ing.",/pubmed/29985690
4246,,,,,"Generalizability in Qualitative Res
earch: A Tale of Two Traditions.",/pubmed/30043686
4245,,,,,"Appraising Qualitative Research for
 Evidence Syntheses: A Compendium o
f Quality Appraisal Tools.",/pubmed/30047306
4244,,,,,"Meta-analysis of Valve-in-Valve Tra
nscatheter versus Redo Surgical Aor
tic Valve Replacement.",/pubmed/30114716
4243,,,,,"Association of Phytol with Toxic an
d Cytotoxic Activities in an Antitu
moral Perspective: A Meta-Analysis 
and Systemic Review.",/pubmed/30129418
4242,,,,,"The Promise of Mobile Technologies 
for the Health Care System in the D
eveloping World: A Systematic Revie
w.",/pubmed/30188840
4241,,,,,"Concealed correlations meta-analysi
s: A new method for synthesizing st
andardized regression coefficients.
",/pubmed/30251007
4240,,,,,"Editorial Commentary: Return to Spo
rt After Surgical Treatments of the
 Acromioclavicular Joint Dislocatio
n Seems to Be Almost Perfect in the
 Literature.",/pubmed/30286889
4239,,,,,"Efficacy of interventions led by st
aff with geriatrics expertise in re
ducing hospitalisation in nursing h
ome residents: A systematic review.
",/pubmed/30294903
4238,,,,,"Umbrella and Systematic Review Meth
odology to Support the 2018 Physica
l Activity Guidelines Advisory Comm
ittee.",/pubmed/30336718
4237,X,,,,"Effectiveness of rehabilitation aft
er cervical disk surgery: a systema
tic review of controlled studies.",/pubmed/30458634
4236,,,,,"A systematic review of measures of 
adherence to physical exercise reco
mmendations in people with stroke.",/pubmed/30458647
4235,,,,,"Diagnostic accuracy of leptospirosi
s whole-cell lateral flow assays: a
 systematic review and meta-analysi
s.",/pubmed/30472422
4234,,,,,"Effects of isokinetic muscle streng
thening on muscle strength, mobilit
y, and gait in post-stroke patients
: a systematic review and meta-anal
ysis.",/pubmed/30484329
4233,,,,,"Goal-setting in geriatric rehabilit
ation: a systematic review and meta
-analysis.",/pubmed/30537854
4232,,,,,"APASL clinical practice recommendat
ion: how to treat HCV-infected pati
ents with renal impairment?",/pubmed/30539517
4231,,,,,"To sit or not to sit? A systematic 
review and meta-analysis of seated 
exercise for older adults.",/pubmed/30548900
4230,,,,,"Neuroimaging and Machine Learning f
or Dementia Diagnosis: Recent Advan
cements and Future Prospects.",/pubmed/30561351
4229,,,,,"Health-related quality of life amon
g adults living with diabetic foot 
ulcers: a meta-analysis.",/pubmed/30565072
4228,,,,,"High-throughput sequencing for the 
aetiologic identification of viral 
encephalitis, meningoencephalitis, 
and meningitis. A narrative review 
and clinical appraisal.",/pubmed/30641229
4227,,,,,"ICECAP-O, the current state of play
: a systematic review of studies re
porting the psychometric properties
 and use of the instrument over the
 decade since its publication.",/pubmed/30666550
4226,,,,,"Health-related quality of life amon
g children, adolescents, and adults
 with bladder exstrophy-epispadias 
complex: a systematic review of the
 literature and recommendations for
 future research.",/pubmed/30725391
4225,,,,,"Improving outcome reporting in clin
ical trial reports and protocols: s
tudy protocol for the Instrument fo
r reporting Planned Endpoints in Cl
inical Trials (InsPECT).",/pubmed/30841935
4224,,,,,"Adrenal function and dysfunction in
 critically ill patients.",/pubmed/30850749
4223,,,,,"Current state and dynamics of heavy
 metal soil pollution in Russian Fe
deration-A review.",/pubmed/30889503
4222,,,,,"Mediterranean Diet and Cardiodiabes
ity: A Systematic Review through Ev
idence-Based Answers to Key Clinica
l Questions.",/pubmed/30889891
4221,,,,,"[Sustainability science revisited: 
Recent advances and new opportuniti
es].",/pubmed/30907556
4220,,,,,"Use of Multifactorial Treatments to
 Address the Challenge of Translati
ng Experimental Myocardial Infarct 
Reduction Strategies.",/pubmed/30909376
4219,,,,,"A Systematic Review of Phytochemist
ry, Pharmacology and Pharmacokineti
cs on Astragali Radix: Implications
 for Astragali Radix as a Personali
zed Medicine.",/pubmed/30909474
4218,,,,,"Therapeutic Targeting of Collective
 Invasion in Ovarian Cancer.",/pubmed/30909510
4217,,,,,"Polyethylene Glycol: The Future of 
Posttraumatic Nerve Repair? Systemi
c Review.",/pubmed/30909624
4216,,,,,"Correlates of Physical Activity of 
Students in Secondary School Physic
al Education: A Systematic Review o
f Literature.",/pubmed/30911543
4215,,,,,"Gestational Weight Gain among Healt
hy Pregnant Women from Asia in Comp
arison with Institute of Medicine (
IOM) Guidelines-2009: A Systematic 
Review.",/pubmed/30941218
4214,,,,,"Systematic Meta-analysis Revealed a
n Association of PGC-1α rs8192678 P
olymorphism in Type 2 Diabetes Mell
itus.",/pubmed/30944665
4213,,,,,"Urinary incontinence following subt
otal and total hysterectomy: a syst
ematic review.",/pubmed/31066798
4212,,,,,"Why Can't I Become a Manager?”-A Sy
stematic Review of Gender Stereotyp
es and Organizational Discriminatio
n.",/pubmed/31121842
4211,,,,,"Surgical interventions for women wi
th stress urinary incontinence: sys
tematic review and network meta-ana
lysis of randomised controlled tria
ls.",/pubmed/31167796
4210,,,,,"Examining tumor modulating effects 
of photobiomodulation therapy on he
ad and neck squamous cell carcinoma
s.",/pubmed/31197302
4209,,,,,"Practical considerations on anticoa
gulation reversal: spotlight on the
 reversal of dabigatran.",/pubmed/31213821
4208,,,,,"Animal assisted therapy: systematic
 review of literature.",/pubmed/31271584
4207,,,,,"Traditional Chinese exercise (TCE) 
on pulmonary rehabilitation in pati
ents with stable chronic obstructiv
e pulmonary disease: Protocol for a
 systematic review and network meta
-analysis.",/pubmed/31277166
4206,,,,,"Correlation between mitochondrial D
NA 4977 bp deletion and presbycusis
: A system review and meta-analysis
.",/pubmed/31277167
4205,,,,,"A comparison of the prognosis of pa
pillary and clear cell renal cell c
arcinoma: Evidence from a meta-anal
ysis.",/pubmed/31277173
4204,,,,,"Association between ladybird homeob
ox 1 gene polymorphisms and adolesc
ent idiopathic scoliosis: A MOOSE-c
ompliant meta-analysis.",/pubmed/31277174
4203,,,,,"Anti-PD-1 and anti-PD-L1 drugs trea
tment-related adverse events for pa
tients with cancer: Protocol for an
 overview of systematic reviews wit
h meta-analyses.",/pubmed/31277179
4202,,,,,"Efficacy of Salvia miltiorrhiza inj
ection combined with steroids in th
e treatment of oral submucous fibro
sis: A meta-analysis of randomized 
controlled trials.",/pubmed/31277186
4201,,,,,"Mediterranean dietary pattern and t
he risk of prostate cancer: A meta-
analysis.",/pubmed/31277188
4200,,,,,"Efficacy of melanoma patients treat
ed with PD-1 inhibitors: Protocol f
or an overview, and a network meta-
analysis of randomized controlled t
rials.",/pubmed/31277189
4199,,,,,"The Association between Bisphenol A
 Exposure and Obesity in Children-A
 Systematic Review with Meta-Analys
is.",/pubmed/31311074
4198,,,,,"Is Scientific Medical Literature Re
lated to Endometriosis Treatment Ev
idence-Based? A Systematic Review o
n Methodological Quality of Randomi
zed Clinical Trials.",/pubmed/31311075
4197,,,,,"Road Traffic Noise Exposure and Bir
th Outcomes: An Updated Systematic 
Review and Meta-Analysis.",/pubmed/31311086
4196,,,,,"Exercise-Based Interventions to Enh
ance Long-Term Sustainability of Ph
ysical Activity in Older Adults: A 
Systematic Review and Meta-Analysis
 of Randomized Clinical Trials.",/pubmed/31311165
4195,,,,,"Prevalence of Oral Lesions and Corr
elation with Intestinal Symptoms of
 Inflammatory Bowel Disease: A Syst
ematic Review.",/pubmed/31311171
4194,,,,,"Clinical Practice Guideline for Car
diac Rehabilitation in Korea.",/pubmed/31311260
4193,,,,,"Bipolar depression: the clinical ch
aracteristics and unmet needs of a 
complex disorder.",/pubmed/31311335
4192,,,,,"Prevalence and predictors of adhere
nce to controller therapy in adult 
patients with severe/difficult to t
reat asthma - a systematic review a
nd meta-analysis.",/pubmed/31311359
4191,,,,,"Psychosis or spiritual emergency? A
 Foucauldian discourse analysis of 
case reports of extreme mental stat
es in the context of meditation.",/pubmed/31311435
4190,,,,,"Cannabis Use in Adolescence: A Revi
ew of Neuroimaging Findings.",/pubmed/31311489
4189,,,,,"Impacts of working environment and 
benefits packages on the health pro
fessionals' job satisfaction in sel
ected public health facilities in e
astern Ethiopia: using principal co
mponent analysis.",/pubmed/31311540
4188,,,,,"Clinicohistopathological implicatio
ns of MMP/VEGF expression in retino
blastoma: a combined meta-analysis 
and bioinformatics analysis.",/pubmed/31311559
4187,,,,,"Super-enhancers: critical roles and
 therapeutic targets in hematologic
 malignancies.",/pubmed/31311566
4186,,,,,"Pragmatic methods for reviewing exc
eptionally large bodies of evidence
: systematic mapping review and ove
rview of systematic reviews using l
ung cancer survival as an exemplar.
",/pubmed/31311605
4185,,,,,"Systematic review and meta-analysis
 of the efficacy of reproductive ma
nagement practices used to induce r
esumption of ovarian cyclical activ
ity in anestrous does.",/pubmed/31311634
4184,,,,,"Bovine cysticercosis in Ethiopia: A
 systematic review and meta-analysi
s of prevalence from abattoir-based
 surveys.",/pubmed/31311641
4183,,,,,"Meta-Analysis Comparing the Risk of
 Myocardial Infarction Following Co
ronary Artery Bypass Grafting Versu
s Percutaneous Coronary Interventio
n in Patients With Multivessel or L
eft Main Coronary Artery Disease.",/pubmed/31311660
4182,,,,,"Meta-Analysis of Oral Anticoagulant
 Monotherapy as an Antithrombotic S
trategy in Patients With Stable Cor
onary Artery Disease and Nonvalvula
r Atrial Fibrillation.",/pubmed/31311662
4181,,,,,"Treatment of Bladder Stones in Adul
ts and Children: A Systematic Revie
w and Meta-analysis on Behalf of th
e European Association of Urology U
rolithiasis Guideline Panel.",/pubmed/31311676
4180,,,,,"Corrigendum to ”Immediate efficacy 
of Gufoni maneuver for horizontal c
anal benign paroxysmal positional v
ertigo (HC-BPPV): A meta-analysis” 
[Auris Nasus Larynx (2019) xx-yy].",/pubmed/31311683
4179,,,,,"Patients' lived experiences with an
tineoplastic medicines for the mana
gement of malignant solid tumours: 
A systematic review.",/pubmed/31311718
4178,,,,,"Patient assessment responses in nur
sing practice to enhance patient sa
fety: A systematic review.",/pubmed/31311737
4177,,,,,"Framework analysis: A worked exampl
e from a midwifery research.",/pubmed/31311739
4176,,X,,,"Long-term outcomes of the arthrosco
pic Bankart repair: a systematic re
view of studies at 10-year follow-u
p.",/pubmed/31311748
4175,,,,,"Changes in bone mineral density and
 bone metabolism after sleeve gastr
ectomy: a systematic review and met
a-analysis.",/pubmed/31311755
4174,,,,,"Examining the use of network meta-a
nalysis in pharmacy services resear
ch: A systematic review.",/pubmed/31311758
4173,,,,,"Accuracy of alveolar bone height an
d thickness measurements in cone be
am computed tomography: a systemati
c review and meta-analysis.",/pubmed/31311766
4172,,,,,"Discovering Conserved Properties of
 Brain Organization Through Multimo
dal Integration and Interspecies Co
mparison.",/pubmed/31312085
4171,,,,,"Biota of coastal wetlands of Praia 
da Vitória (Terceira Island, Azores
): Part 2 - Bryophytes.",/pubmed/31312095
4170,,,,,"Challenge and Threat: A Critical Re
view of the Literature and an Alter
native Conceptualization.",/pubmed/31312151
4169,,,,,"Promoting Social Creativity in Scie
nce Education With Digital Technolo
gy to Overcome Inequalities: A Scop
ing Review.",/pubmed/31312154
4168,,,,,"Chinese Herbal Medicines Compared w
ith N-Acetylcysteine for the Treatm
ent of Idiopathic Pulmonary Fibrosi
s: A Systematic Review of Randomize
d Controlled Trials.",/pubmed/31312224
4167,,,,,"Genetic associations between Transc
ription Factor 7 Like 2 rs7903146 p
olymorphism and type 2 diabetes mel
litus: a meta-analysis of 115,809 s
ubjects.",/pubmed/31312259
4166,,,,,"Delayed ossification and abnormal d
evelopment of tarsal bones in idiop
athic clubfoot: should it affect br
acing protocol when using the Ponse
ti method?",/pubmed/31312266
4165,,,,,"Non-Muscle Invasive Bladder Cancer:
 A Review of the Current Trend in A
frica.",/pubmed/31312279
4164,,,,,"A systematic review of the efficacy
 of direct hemoperfusion with a pol
ymyxin B-immobilized fibre column t
o treat rapidly progressive interst
itial pneumonia.",/pubmed/31312451
4163,,,,,"Unravelling the gender productivity
 gap in science: a meta-analytical 
review.",/pubmed/31312468
4162,,,,,"Smoking does not accelerate leucocy
te telomere attrition: a meta-analy
sis of 18 longitudinal cohorts.",/pubmed/31312500
4161,X,,,,"Closing the Treatment Gap for Lumba
r Disc Herniation Patients with Lar
ge Annular Defects: A Systematic Re
view of Techniques and Outcomes in 
this High-risk Population.",/pubmed/31312540
4160,,,,,"Robotic-Assisted Sentinel Lymph Nod
e Mapping With Indocyanine Green in
 Pelvic Malignancies: A Systematic 
Review and Meta-Analysis.",/pubmed/31312614
4159,,,,,"Imaging Biomarkers of the Neuroimmu
ne System among Substance Use Disor
ders: A Systematic Review.",/pubmed/31312635
4158,,,,,"Human Trichinellosis in Italy: an e
pidemiological review since 1989.",/pubmed/31312735
4157,,,,,"Psychoactive drug consumption among
 truck-drivers: a systematic review
 of the literature with meta-analys
is and meta-regression.",/pubmed/31312742
4156,,,,,"Phase II Trials in Drug Development
 and Adaptive Trial Design.",/pubmed/31312766
4155,,,,,"Physician Workforce Disparities and
 Patient Care: A Narrative Review.",/pubmed/31312783
4154,,,,,"Effects of continuous positive airw
ay pressure on depression and anxie
ty symptoms in patients with obstru
ctive sleep apnoea: results from th
e sleep apnoea cardiovascular Endpo
int randomised trial and meta-analy
sis.",/pubmed/31312807
4153,,,,,"Clinical performance of direct ante
rior composite restorations: a syst
ematic literature review and critic
al appraisal.",/pubmed/31312812
4152,,,,,"Gene expression in stress urinary i
ncontinence: a systematic review.",/pubmed/31312847
